Date,Open,High,Low,Close,Adj Close,Volume
2020-05-05,287.529999,290.200012,286.670013,287.140015,284.660919,5939700
2020-05-06,289.019989,289.390015,285.059998,285.250000,282.787231,3434800
2020-05-07,288.700012,290.700012,288.089996,288.630005,286.138062,3779000
2020-05-08,292.059998,293.869995,290.809998,293.459991,290.926331,4342000
2020-05-11,291.209991,294.989990,290.869995,293.450012,290.916412,6128100
2020-05-12,294.730011,295.170013,287.459991,287.470001,284.988068,4748800
2020-05-13,286.959991,288.119995,279.869995,282.540009,280.100647,8599000
2020-05-14,279.839996,286.019989,275.000000,285.920013,283.451447,8721000
2020-05-15,283.339996,287.230011,282.250000,287.160004,284.680756,7109700
2020-05-18,294.089996,297.700012,293.690002,296.040009,293.484070,6021000
2020-05-19,295.339996,297.170013,292.920013,292.989990,290.460388,5323900
2020-05-20,296.809998,298.869995,296.600006,297.989990,295.417206,3890100
2020-05-21,297.790009,298.660004,294.690002,295.809998,293.256042,3865500
2020-05-22,295.519989,296.619995,294.209991,296.410004,293.850861,3699100
2020-05-26,302.989990,303.200012,299.709991,300.170013,297.578400,7299600
2020-05-27,303.160004,304.609985,297.910004,304.549988,301.920563,6809200
2020-05-28,305.820007,307.910004,303.299988,303.950012,301.325775,5877200
2020-05-29,303.470001,305.989990,300.579987,305.179993,302.545135,7085400
2020-06-01,304.640015,307.250000,304.100006,306.679993,304.032196,6471000
2020-06-02,307.649994,309.230011,306.170013,309.230011,306.560181,3188000
2020-06-03,311.329987,314.320007,311.019989,313.390015,310.684265,4870400
2020-06-04,312.179993,314.119995,310.170013,312.339996,309.643311,6997200
2020-06-05,318.380005,322.450012,318.320007,320.480011,317.713074,7160800
2020-06-08,321.230011,324.549988,320.809998,324.399994,321.599182,3822900
2020-06-09,321.470001,323.540009,320.519989,322.010010,319.229858,4326400
2020-06-10,322.600006,323.559998,319.399994,320.109985,317.346222,6002800
2020-06-11,312.570007,313.100006,301.079987,301.589996,298.986145,7901500
2020-06-12,309.290009,310.140015,299.619995,305.359985,302.723572,7851700
2020-06-15,297.790009,308.049988,296.489990,306.890015,305.501984,6281200
2020-06-16,315.390015,315.500000,307.510010,312.790009,311.375275,5248800
2020-06-17,313.940002,314.200012,310.690002,311.380005,309.971649,3532000
2020-06-18,309.820007,312.130005,309.359985,311.619995,310.210571,4008900
2020-06-19,315.329987,315.600006,308.380005,309.720001,308.319153,3833900
2020-06-22,309.170013,312.239990,307.950012,311.940002,310.529114,4186200
2020-06-23,314.700012,315.750000,312.869995,313.209991,311.793365,3794900
2020-06-24,311.040009,311.730011,303.359985,305.299988,303.919128,5060800
2020-06-25,304.660004,308.829987,302.440002,308.500000,307.104675,6432400
2020-06-26,307.350006,307.559998,300.619995,301.140015,299.777985,4969000
2020-06-29,302.559998,305.660004,300.109985,305.660004,304.277527,4065200
2020-06-30,305.179993,311.410004,305.049988,309.690002,308.289307,5475500
2020-07-01,310.739990,313.089996,310.250000,311.809998,310.399719,4022800
2020-07-02,315.489990,316.910004,312.720001,313.450012,312.032318,3496500
2020-07-06,317.670013,318.649994,316.799988,318.260010,316.820557,4464500
2020-07-07,316.589996,318.750000,314.600006,314.980011,313.555389,2861700
2020-07-08,315.829987,317.540009,313.940002,317.329987,315.894714,3686000
2020-07-09,318.209991,318.329987,311.890015,315.720001,314.292023,3307500
2020-07-10,315.480011,319.140015,314.000000,318.899994,317.457642,2754700
2020-07-13,321.350006,323.970001,315.380005,316.070007,314.640442,5091400
2020-07-14,314.519989,320.589996,313.239990,320.170013,318.721924,7143600
2020-07-15,323.690002,324.320007,320.529999,323.160004,321.698364,3892300
2020-07-16,321.049988,322.500000,320.350006,322.040009,320.583435,2390900
2020-07-17,323.149994,323.850006,321.010010,322.989990,321.529144,2251300
2020-07-20,322.690002,326.359985,321.899994,325.660004,324.187073,2354200
2020-07-21,327.750000,328.220001,325.260010,326.250000,324.774384,3109200
2020-07-22,325.910004,330.059998,325.790009,328.170013,326.685730,3177200
2020-07-23,327.720001,328.519989,322.750000,324.200012,322.733673,3024200
2020-07-24,322.200012,323.269989,320.549988,322.130005,320.673035,3421400
2020-07-27,322.890015,324.690002,322.059998,324.500000,323.032318,3434000
2020-07-28,323.670013,324.929993,322.140015,322.500000,321.041351,2513100
2020-07-29,323.410004,327.019989,323.359985,326.380005,324.903809,2339500
2020-07-30,323.190002,325.709991,320.899994,325.260010,323.788879,3287200
2020-07-31,327.209991,327.890015,322.630005,327.820007,326.337311,4683200
2020-08-03,329.660004,330.929993,329.059998,330.109985,328.616913,2832300
2020-08-04,329.190002,331.399994,329.190002,331.299988,329.801544,3581600
2020-08-05,332.829987,333.700012,332.519989,333.450012,331.941833,2435100
2020-08-06,332.850006,335.809998,332.480011,335.709991,334.191589,3301100
2020-08-07,334.600006,336.179993,333.649994,335.950012,334.430542,3050200
2020-08-10,336.420013,337.149994,334.329987,336.959991,335.435944,2222100
2020-08-11,338.239990,338.880005,333.380005,334.140015,332.628723,3603700
2020-08-12,336.850006,339.640015,336.799988,338.799988,337.267609,2907900
2020-08-13,338.000000,339.619995,337.179993,338.220001,336.690247,2643200
2020-08-14,337.760010,338.790009,337.049988,338.190002,336.660400,1716000
2020-08-17,339.320007,339.720001,338.869995,339.279999,337.745453,1642600
2020-08-18,339.720001,340.459991,337.980011,340.000000,338.462219,1634600
2020-08-19,340.399994,341.000000,338.019989,338.619995,337.088440,1911500
2020-08-20,336.730011,340.149994,336.589996,339.660004,338.123749,1804700
2020-08-21,339.230011,341.049988,338.950012,340.850006,339.308380,2063000
2020-08-24,343.519989,344.420013,342.450012,344.350006,342.792542,2084000
2020-08-25,344.959991,345.600006,343.709991,345.489990,343.927368,4004400
2020-08-26,346.109985,349.269989,345.579987,349.000000,347.421509,3674800
2020-08-27,349.660004,351.320007,347.980011,349.760010,348.178070,3767600
2020-08-28,350.890015,352.190002,349.660004,352.000000,350.407928,2520700
2020-08-31,351.809998,352.769989,350.510010,350.769989,349.183472,5757700
2020-09-01,351.679993,354.179993,350.700012,354.059998,352.458618,3700400
2020-09-02,356.179993,360.260010,354.929993,359.239990,357.615173,3596600
2020-09-03,357.380005,357.880005,344.019989,346.820007,345.251373,7771400
2020-09-04,347.600006,349.290009,336.260010,343.980011,342.424225,5359400
2020-09-08,338.049988,339.399994,334.230011,334.630005,333.116486,5003500
2020-09-09,338.980011,343.890015,337.980011,341.179993,339.636871,5378500
2020-09-10,343.260010,343.910004,334.209991,335.220001,333.703827,5060200
2020-09-11,337.119995,338.269989,332.350006,335.380005,333.863098,3490200
2020-09-14,338.859985,341.660004,338.320007,339.839996,338.302917,2830700
2020-09-15,342.519989,343.420013,340.410004,341.570007,340.025116,2553900
2020-09-16,342.950012,344.470001,339.950012,340.209991,338.671234,2449700
2020-09-17,334.940002,339.010010,334.339996,337.290009,335.764465,3097900
2020-09-18,338.170013,338.209991,330.640015,333.339996,331.832336,3204600
2020-09-21,328.420013,329.739990,324.350006,329.630005,328.139130,6177800
2020-09-22,331.230011,333.570007,328.500000,332.970001,331.464020,2864800
2020-09-23,332.089996,332.380005,323.220001,323.750000,323.750000,4366100
2020-09-24,322.320007,327.899994,320.920013,324.600006,324.600006,4232100
2020-09-25,323.739990,330.709991,322.750000,329.880005,329.880005,4178300
2020-09-28,334.359985,336.100006,333.309998,335.359985,335.359985,3411200
2020-09-29,335.209991,335.899994,332.779999,333.510010,333.510010,2536400
2020-09-30,334.339996,339.470001,334.100006,336.059998,336.059998,4748500
2020-10-01,338.829987,339.869995,336.179993,338.239990,338.239990,3381600
2020-10-02,332.820007,337.089996,332.390015,335.049988,335.049988,4092600
2020-10-05,337.209991,341.119995,337.200012,340.899994,340.899994,3208500
2020-10-06,341.130005,343.350006,335.559998,336.059998,336.059998,3934700
2020-10-07,339.279999,342.799988,339.279999,341.899994,341.899994,3122000
2020-10-08,344.070007,345.029999,343.059998,344.980011,344.980011,4166900
2020-10-09,346.790009,348.540009,346.089996,348.010010,348.010010,3377000
2020-10-12,350.779999,355.250000,350.279999,353.690002,353.690002,2301100
2020-10-13,353.510010,353.600006,350.329987,351.390015,351.390015,2664600
2020-10-14,351.950012,353.089996,348.369995,349.190002,349.190002,2373100
2020-10-15,344.920013,349.239990,344.309998,348.760010,348.760010,3019600
2020-10-16,350.269989,351.970001,348.339996,348.450012,348.450012,2768000
